username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018-03-17 17:27;7;31;"Nalunod ako sa stickers all of these for a good cause ( # tabangmayon) thank you @ CheriEventsCo @ bangtan_buffet pic.twitter.com/NeXNftcHMg";;@ @;#;"974940270121828354";https://twitter.com/w0wnoo/status/974940270121828354
;2018-03-10 22:00;76;397;"Day well spent with lovely ARMYs! Thank you much @ CheriEventsCo for @ bangtan_buffet! So fuuun!! Thank you team!! @ LilaPhilippines - @ SUGA_PH @ augustflwrchld + @ sugaupdates And ARMYs! Thank you for donating to # TabangMayon Project~ ♡ # BangtanBuffetpic.twitter.com/pxXcNb3vk2";;@ @ @ @ @ @;# #;"972472304662822913";https://twitter.com/SweetxInvasion/status/972472304662822913
;2018-03-10 12:56;3;20;"Come and visit us to our SUGA booth here in # BangtanBuffet! Donate any amount to @ LilaPhilippines' # TabangMayon Project and get a chance to win this Hollysyubee Doll! Go go~ ARMY! pic.twitter.com/fauxe1r13i";;@;# #;"972335262771527682";https://twitter.com/sweetestcllctn/status/972335262771527682
;2018-03-09 21:18;4;15;"Hi ARMYs! We'll be selling these items tomorrow in @ bangtan_buffet~! All items will be 20% off and 50% of the sales will be donated to @ LilaPhilippines' # TabangMayon Project. See you all tomorrow! pic.twitter.com/hf4Bk6opFT";;@ @;#;"972099241140133893";https://twitter.com/sweetestcllctn/status/972099241140133893
;2018-02-22 14:12;0;1;"Let's help, Envergans. # MSEUFcares # ReliefPH # TabangMayon https://fb.me/2ZL2xlPfa";;;# # #;"966556293283508231";https://twitter.com/EnvergaU/status/966556293283508231
;2018-02-20 21:07;0;0;"Abutan man ng dilim, pulisya nyo andyan pa rin.. # kasurogcops # tabangmayon @ DirectorPCRG @ pnpdpcr @ PNP_PCRG @ pnppiopic.twitter.com/yPSOzRJsob";;@ @ @ @;# #;"965935931701149696";https://twitter.com/PRO5React/status/965935931701149696
;2018-02-15 22:20;1;3;"“Individually,we can create ripples. Collectively,the ripples we create become waves.” Thank you @ ADDU_Official Community for the overwhelming show of support for the # TabangMayon dinner for a cause @ Joeltaborasj @ jboygonzalessj # AdDUUCEAC # MakeItHappenpic.twitter.com/JDU2DfY6eX";;@ @ @;# # #;"964142343073939456";https://twitter.com/xxoysamante/status/964142343073939456
;2018-02-15 21:12;0;0;"# TabangMayon HAHAHAHHAHAHAHHAHAHAHAHAHA https://twitter.com/MaaaGuinoo/status/964092474577702913 …";;;#;"964125385913978880";https://twitter.com/desireeninna/status/964125385913978880
;2018-02-15 19:41;0;6;"@ jessielongakit @ cjblueangel Karyn, Junryl, @lenarecy @ krisest23 @ genejesuro of the @ AdDUSeniorHigh performed at the # TabangMayon for the victims of the Mayon Volcano eruption. Congratulations! # PersonsForOtherspic.twitter.com/key2MaB2NZ";;@ @ @lenarecy @ @ @;# #;"964102420224647168";https://twitter.com/jboygonzalessj/status/964102420224647168
;2018-02-15 19:35;1;8;"Junryl Rosete of @ AdDUSeniorHigh sings for # TabangMayon : Listen: pic.twitter.com/SviSgqGy5M";;@;#;"964100876175491072";https://twitter.com/jboygonzalessj/status/964100876175491072
;2018-02-15 19:04;0;1;"# TabangMayon";;;#;"964093045808312320";https://twitter.com/MaaaGuinoo/status/964093045808312320
;2018-02-14 09:35;11;32;"INVITE l # TabangMayon: A Post-Valentine Dinner for a Cause l Rodriguez Hall l 15 February 2018 l 5PM l For tickets, please contact UCEAC via landline at (082) 221 24 11 local 8262 or via email at uceac@addu.edu.ph. pic.twitter.com/WfWwEdIYnU";;@addu;#;"963587572978081792";https://twitter.com/ADDU_Official/status/963587572978081792
;2018-02-09 20:46;1;3;"OMG I just learned that UNC FSOFS donated for TOSP's # TabangMayon!! Huhuhu. Thank you @ hidalgoose & the rest of the officers!! Such a joy.";;@;#;"961944476359933952";https://twitter.com/acoberamary/status/961944476359933952
;2018-02-08 23:44;5;7;"Confirmation Emails :: SENT! Please check if you have received yours. We try our best to answer fast~ thank you!! # PusongLila # TabangMayon # LILAProjForSUGA";;;# # #;"961626924685475840";https://twitter.com/LilaPhilippines/status/961626924685475840
;2018-02-06 09:48;1;1;"@ PRCPasigPateros is calling for donations of food and non-food items for the families affected by the Mayon Volcano eruption. You may also send monetary aid at the bank details below. # TabangMayon # TabangAlbaypic.twitter.com/HFm8qsZnak";;@;# #;"960691528560594944";https://twitter.com/fpginsurance_ph/status/960691528560594944
;2018-02-04 22:36;3;5;"ARMYs! Please support this project Also, please anticipate the raffle game I'll conduct here in SC. All proceeds will be given to this project! # PusongLila # TabangMayon # LILAProjforSUGAhttps://twitter.com/LilaPhilippines/status/960145653883011073 …";;;# # #;"960160046091976704";https://twitter.com/sweetestcllctn/status/960160046091976704
;2018-02-04 22:03;13;14;"Celebrating Yoongi’s birthday by giving back to the community. # PusongLila # TabangMayon # LILAProjForSUGAhttps://twitter.com/lilaphilippines/status/960145653883011073 …";;;# # #;"960151787222151171";https://twitter.com/augustflwrchld/status/960151787222151171
;2018-02-04 22:01;28;45;"For the raffle - we will pick two winners from online donors and two more winners on the event by @ CheriEventsCo Prizes: Love Yourself Unsealed Album with JK pc Marie Claire Mag with Agust D Hollysyubee doll SUGA Photobook (fansite to be confirmed) # PusongLila # TABANGMAYON";;@;# #;"960151312724717569";https://twitter.com/LilaPhilippines/status/960151312724717569
;2018-02-04 21:58;16;9;"Celebrate Yoongi's Birthday by reaching out to our fellow Filipinos in Albay. # PusongLila # TabangMayon # LILAProjforSUGAhttps://twitter.com/LilaPhilippines/status/960145653883011073 …";;;# # #;"960150606454255619";https://twitter.com/SweetxInvasion/status/960150606454255619
;2018-02-04 21:51;5;14;"WILDFIRE Designs is participating in this project A part of our sales from our ARMY Phonecases will be donated to the project. Let’s put our fangirling into good use once more~ # PusongLila # TABANGMAYON # LILAProjForSUGAhttps://twitter.com/suga_ph/status/960145812763242496 …";;;# # #;"960148743797395456";https://twitter.com/WF_Designs/status/960148743797395456
;2018-02-04 21:46;0;1;"Thank you for the support!!! # PusongLila # TABANGMAYON # LILAProjforSUGA";;;# # #;"960147484457627649";https://twitter.com/LilaPhilippines/status/960147484457627649
;2018-02-04 21:45;36;47;"”TABANG MAYON” translates to “Help Mayon” - And more specifically the evacuees affected by the eruption of the volcano. We wish to donate to an org that will provide the evacuees the resources they need in their situation right now. # PusongLila # TabangMayon # LILAProjforSUGA";;;# # #;"960147312356990976";https://twitter.com/LilaPhilippines/status/960147312356990976
;2018-02-04 08:59;0;2;"# TabangMayon @ TOSP_AC";;@;#;"959954458569404416";https://twitter.com/acoberamary/status/959954458569404416
;2018-02-01 22:04;9;10;"Drop off your donations at DMST or at your local college drop-off points. Also, let us volunteer in manning the booth and in loading the goods this Sunday at http://bit.ly/UPMayon . # UPMayon # TabangMayon pic.twitter.com/7HL82ZFzWM";;;# #;"959065020712738816";https://twitter.com/UPD_LCC/status/959065020712738816
